Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total,Category
TXN_0002804,2024-07-01,CUST_00590,Speaker,7,PayPal,Australia,0,10.0,6.0,5.0,No,191,1337,0.0,1337.0,1347.0,Accessories
TXN_0000950,2024-07-01,CUST_00954,Webcam,8,Bank Transfer,Canada,0,20.0,25.0,4.0,No,155,1240,0.0,1240.0,1260.0,Peripherals
TXN_0001866,2024-07-02,CUST_00660,Laptop,4,PayPal,India,0,15.0,26.0,5.0,No,985,3940,0.0,3940.0,3955.0,Electronics
TXN_0004459,2024-07-02,CUST_00978,Webcam,9,Credit Card,UK,0,15.0,4.0,5.0,No,129,1161,0.0,1161.0,1176.0,Peripherals
TXN_0003407,2024-07-02,CUST_00778,Laptop,6,Google Pay,Japan,0,15.0,14.0,5.0,No,1027,6162,0.0,6162.0,6177.0,Electronics
TXN_0003556,2024-07-02,CUST_00424,Smartphone,3,Debit Card,USA,0,20.0,11.0,5.0,No,872,2616,0.0,2616.0,2636.0,Electronics
TXN_0003236,2024-07-02,CUST_00200,Tablet,9,Apple Pay,Germany,0,5.0,28.0,3.0,No,551,4959,0.0,4959.0,4964.0,Electronics
TXN_0004445,2024-07-02,CUST_00675,USB Cable,8,Credit Card,UK,10,15.0,28.0,4.0,Yes,21,168,16.8,151.2,166.2,Accessories
TXN_0003558,2024-07-02,CUST_00388,Screen Protector,2,Debit Card,Japan,10,15.0,16.0,5.0,No,41,82,8.200000000000001,73.8,88.8,Accessories
TXN_0004808,2024-07-03,CUST_00454,Hard Drive,5,Credit Card,Canada,10,15.0,3.0,4.0,No,205,1025,102.5,922.5,937.5,Storage
TXN_0003180,2024-07-03,CUST_00496,Mouse,5,Debit Card,USA,10,0.0,11.0,4.0,No,48,240,24.0,216.0,216.0,Peripherals
TXN_0002548,2024-07-03,CUST_00548,Mouse,6,Google Pay,Canada,5,10.0,15.0,4.0,No,114,684,34.2,649.8,659.8,Peripherals
TXN_0004423,2024-07-03,CUST_00579,Router,5,Bank Transfer,France,0,10.0,23.0,5.0,No,129,645,0.0,645.0,655.0,Networking
TXN_0001102,2024-07-03,CUST_00285,Laptop,2,PayPal,Germany,20,10.0,22.0,5.0,No,971,1942,388.40000000000003,1553.6,1563.6,Electronics
TXN_0003081,2024-07-03,CUST_00808,Smartphone,1,Credit Card,USA,0,10.0,1.0,4.0,No,820,820,0.0,820.0,830.0,Electronics
TXN_0001068,2024-07-03,CUST_00283,Headphones,4,Bank Transfer,Germany,15,15.0,16.0,5.0,No,143,572,85.8,486.2,501.2,Accessories
TXN_0000984,2024-07-03,CUST_00785,Keyboard,8,Credit Card,USA,5,0.0,29.0,5.0,No,157,1256,62.800000000000004,1193.2,1193.2,Peripherals
TXN_0002307,2024-07-03,CUST_00713,USB Cable,2,Google Pay,France,0,20.0,,4.0,Yes,95,190,0.0,190.0,210.0,Accessories
TXN_0001002,2024-07-03,CUST_00306,Mouse,1,Apple Pay,Canada,15,5.0,26.0,1.0,No,30,30,4.5,25.5,30.5,Peripherals
TXN_0004126,2024-07-04,CUST_00727,Microphone,9,Bank Transfer,UK,0,5.0,25.0,4.0,No,155,1395,0.0,1395.0,1400.0,Peripherals
TXN_0003242,2024-07-04,CUST_00377,Screen Protector,3,Google Pay,India,0,10.0,19.0,5.0,No,29,87,0.0,87.0,97.0,Accessories
TXN_0003300,2024-07-04,CUST_00859,Speaker,7,Credit Card,USA,0,0.0,19.0,4.0,No,249,1743,0.0,1743.0,1743.0,Accessories
TXN_0000767,2024-07-04,CUST_00256,Speaker,5,Bank Transfer,Canada,0,15.0,22.0,1.0,Yes,238,1190,0.0,1190.0,1205.0,Accessories
TXN_0000476,2024-07-04,CUST_00890,USB Cable,3,PayPal,France,20,15.0,8.0,5.0,No,-18,-54,-10.8,-43.2,-28.200000000000003,Accessories
TXN_0003068,2024-07-04,CUST_00309,Microphone,7,Credit Card,France,0,5.0,22.0,4.0,No,64,448,0.0,448.0,453.0,Peripherals
TXN_0001630,2024-07-04,CUST_00147,Router,2,Credit Card,Canada,20,5.0,27.0,2.0,Yes,218,436,87.2,348.8,353.8,Networking
TXN_0000256,2024-07-04,CUST_00481,Microphone,7,Google Pay,Germany,0,10.0,29.0,5.0,Yes,196,1372,0.0,1372.0,1382.0,Peripherals
TXN_0001907,2024-07-05,CUST_00153,Headphones,8,Google Pay,Germany,0,15.0,,5.0,Yes,231,1848,0.0,1848.0,1863.0,Accessories
TXN_0004051,2024-07-05,CUST_00438,Tablet,4,Debit Card,Canada,0,5.0,6.0,5.0,No,471,1884,0.0,1884.0,1889.0,Electronics
TXN_0002419,2024-07-05,CUST_00369,Router,8,Google Pay,Japan,20,10.0,23.0,1.0,Yes,183,1464,292.8,1171.2,1181.2,Networking
TXN_0001293,2024-07-05,CUST_00026,Headphones,8,Debit Card,France,0,20.0,10.0,4.0,No,183,1464,0.0,1464.0,1484.0,Accessories
TXN_0001788,2024-07-06,CUST_00610,Charger,3,Apple Pay,India,15,15.0,10.0,4.0,No,136,408,61.199999999999996,346.8,361.8,Accessories
TXN_0003717,2024-07-06,CUST_00326,Smartphone,1,PayPal,USA,10,15.0,19.0,4.0,No,826,826,82.60000000000001,743.4,758.4,Electronics
TXN_0001919,2024-07-06,CUST_00919,Hard Drive,9,Credit Card,Germany,20,10.0,5.0,4.0,Yes,102,918,183.60000000000002,734.4,744.4,Storage
TXN_0003237,2024-07-06,CUST_00101,Webcam,6,Bank Transfer,India,0,5.0,27.0,,No,69,414,0.0,414.0,419.0,Peripherals
TXN_0001824,2024-07-06,CUST_00352,Mouse,2,Debit Card,UK,0,5.0,16.0,5.0,No,63,126,0.0,126.0,131.0,Peripherals
TXN_0004323,2024-07-06,CUST_00495,Webcam,8,PayPal,Germany,20,20.0,,1.0,Yes,95,760,152.0,608.0,628.0,Peripherals
TXN_0004061,2024-07-06,CUST_00456,Keyboard,8,Apple Pay,UK,5,5.0,23.0,,No,118,944,47.2,896.8,901.8,Peripherals
TXN_0002929,2024-07-07,CUST_00214,Screen Protector,1,Apple Pay,UK,5,15.0,15.0,5.0,No,10,10,0.5,9.5,24.5,Accessories
TXN_0001057,2024-07-07,CUST_00554,Router,3,Apple Pay,Canada,0,15.0,23.0,4.0,No,138,414,0.0,414.0,429.0,Networking
TXN_0003432,2024-07-07,CUST_00049,Charger,2,PayPal,France,5,20.0,6.0,4.0,No,128,256,12.8,243.2,263.2,Accessories
TXN_0002482,2024-07-07,CUST_00492,Headphones,8,Debit Card,USA,0,0.0,9.0,1.0,Yes,166,1328,0.0,1328.0,1328.0,Accessories
TXN_0000921,2024-07-07,CUST_00221,Laptop,1,Apple Pay,India,0,15.0,16.0,5.0,No,971,971,0.0,971.0,986.0,Electronics
TXN_0002231,2024-07-07,CUST_00984,Router,5,Credit Card,Japan,10,5.0,20.0,3.0,No,200,1000,100.0,900.0,905.0,Networking
TXN_0002219,2024-07-07,CUST_00271,Hard Drive,3,Debit Card,Canada,0,20.0,5.0,5.0,No,124,372,0.0,372.0,392.0,Storage
TXN_0002955,2024-07-07,CUST_00309,Laptop,7,Apple Pay,Japan,0,5.0,29.0,4.0,No,1086,7602,0.0,7602.0,7607.0,Electronics
TXN_0000140,2024-07-07,CUST_00906,Webcam,4,Debit Card,Japan,5,25.0,3.0,1.0,No,86,344,17.2,326.8,351.8,Peripherals
TXN_0002484,2024-07-07,CUST_00061,Microphone,4,Apple Pay,Germany,5,10.0,28.0,5.0,Yes,87,348,17.400000000000002,330.6,340.6,Peripherals
TXN_0004219,2024-07-08,CUST_00837,Microphone,9,Google Pay,USA,0,5.0,14.0,,No,86,774,0.0,774.0,779.0,Peripherals
TXN_0003225,2024-07-08,CUST_00570,Smartphone,2,Credit Card,France,20,20.0,28.0,4.0,No,839,1678,335.6,1342.4,1362.4,Electronics
TXN_0003809,2024-07-08,CUST_00825,Router,7,Credit Card,Canada,0,0.0,7.0,1.0,Yes,176,1232,0.0,1232.0,1232.0,Networking
TXN_0000510,2024-07-09,CUST_00732,Hard Drive,7,Google Pay,Canada,0,25.0,22.0,4.0,No,192,1344,0.0,1344.0,1369.0,Storage
TXN_0000077,2024-07-09,CUST_00428,Webcam,1,PayPal,UK,10,10.0,23.0,5.0,No,103,103,10.3,92.7,102.7,Peripherals
TXN_0001966,2024-07-09,CUST_00137,Hard Drive,7,Bank Transfer,USA,10,0.0,26.0,5.0,No,126,882,88.2,793.8,793.8,Storage
TXN_0000166,2024-07-09,CUST_00557,Tablet,7,PayPal,Canada,0,15.0,8.0,5.0,No,457,3199,0.0,3199.0,3214.0,Electronics
TXN_0002821,2024-07-09,CUST_00791,Speaker,3,Bank Transfer,Germany,10,25.0,22.0,5.0,No,201,603,60.300000000000004,542.7,567.7,Accessories
TXN_0000661,2024-07-09,CUST_00783,Smartphone,3,Apple Pay,Japan,10,0.0,8.0,3.0,No,851,2553,255.3,2297.7,2297.7,Electronics
TXN_0003250,2024-07-10,CUST_00307,Hard Drive,2,Debit Card,India,0,20.0,22.0,3.0,No,95,190,0.0,190.0,210.0,Storage
TXN_0001610,2024-07-10,CUST_00807,Webcam,3,Debit Card,USA,0,15.0,10.0,5.0,No,72,216,0.0,216.0,231.0,Peripherals
TXN_0001621,2024-07-10,CUST_00029,Webcam,6,PayPal,UK,5,20.0,11.0,5.0,No,137,822,41.1,780.9,800.9,Peripherals
TXN_0000161,2024-07-10,CUST_00487,Microphone,6,Apple Pay,Germany,5,10.0,8.0,5.0,No,173,1038,51.900000000000006,986.1,996.1,Peripherals
TXN_0003392,2024-07-10,CUST_00468,Tablet,1,Bank Transfer,USA,5,20.0,24.0,4.0,No,543,543,27.150000000000002,515.85,535.85,Electronics
TXN_0004668,2024-07-10,CUST_00606,Hard Drive,7,Apple Pay,USA,0,5.0,22.0,4.0,No,185,1295,0.0,1295.0,1300.0,Storage
TXN_0003765,2024-07-11,CUST_00803,USB Cable,8,Apple Pay,USA,0,10.0,12.0,1.0,No,108,864,0.0,864.0,874.0,Accessories
TXN_0003482,2024-07-11,CUST_00632,Router,1,Google Pay,India,5,20.0,27.0,5.0,No,184,184,9.200000000000001,174.8,194.8,Networking
TXN_0001751,2024-07-11,CUST_00999,Tablet,2,Google Pay,UK,0,10.0,16.0,5.0,No,458,916,0.0,916.0,926.0,Electronics
TXN_0003898,2024-07-11,CUST_00688,Hard Drive,9,PayPal,Australia,0,5.0,21.0,4.0,No,93,837,0.0,837.0,842.0,Storage
TXN_0001336,2024-07-11,CUST_00263,USB Cable,3,Bank Transfer,Australia,5,10.0,10.0,5.0,Yes,79,237,11.850000000000001,225.15,235.15,Accessories
TXN_0003080,2024-07-11,CUST_00525,Screen Protector,5,PayPal,Australia,0,5.0,7.0,1.0,No,36,180,0.0,180.0,185.0,Accessories
TXN_0004540,2024-07-11,CUST_00702,Webcam,5,Google Pay,India,0,20.0,4.0,5.0,No,43,215,0.0,215.0,235.0,Peripherals
TXN_0003249,2024-07-11,CUST_00182,Monitor,2,Bank Transfer,UK,0,15.0,10.0,5.0,No,425,850,0.0,850.0,865.0,Peripherals
TXN_0000711,2024-07-11,CUST_00457,Charger,7,Google Pay,France,0,15.0,12.0,5.0,No,107,749,0.0,749.0,764.0,Accessories
TXN_0004066,2024-07-11,CUST_00832,Speaker,9,Apple Pay,UK,5,5.0,7.0,2.0,Yes,292,2628,131.4,2496.6,2501.6,Accessories
TXN_0003472,2024-07-12,CUST_00824,Tablet,3,Bank Transfer,USA,0,0.0,17.0,5.0,No,451,1353,0.0,1353.0,1353.0,Electronics
TXN_0000979,2024-07-12,CUST_00138,Hard Drive,5,Google Pay,India,5,5.0,9.0,4.0,Yes,178,890,44.5,845.5,850.5,Storage
TXN_0002951,2024-07-12,CUST_00520,Laptop,6,Google Pay,India,15,10.0,11.0,5.0,No,1033,6198,929.6999999999999,5268.3,5278.3,Electronics
TXN_0003881,2024-07-12,CUST_00626,Smartphone,8,Google Pay,Canada,5,20.0,13.0,5.0,No,769,6152,307.6,5844.4,5864.4,Electronics
TXN_0002162,2024-07-12,CUST_00758,USB Cable,1,Apple Pay,Canada,0,20.0,9.0,5.0,No,91,91,0.0,91.0,111.0,Accessories
TXN_0002760,2024-07-12,CUST_00537,Headphones,1,Google Pay,Japan,5,10.0,12.0,5.0,No,150,150,7.5,142.5,152.5,Accessories
TXN_0004574,2024-07-12,CUST_00673,Charger,8,Credit Card,Japan,5,15.0,2.0,,No,55,440,22.0,418.0,433.0,Accessories
TXN_0003172,2024-07-12,CUST_00011,Tablet,6,Apple Pay,Canada,0,10.0,24.0,5.0,No,509,3054,0.0,3054.0,3064.0,Electronics
TXN_0003364,2024-07-12,CUST_00824,Screen Protector,3,PayPal,Japan,0,20.0,6.0,4.0,No,49,147,0.0,147.0,167.0,Accessories
TXN_0004264,2024-07-12,CUST_00592,Mouse,6,PayPal,Germany,0,20.0,6.0,4.0,No,132,792,0.0,792.0,812.0,Peripherals
TXN_0004354,2024-07-13,CUST_00433,Monitor,9,Debit Card,Germany,15,10.0,20.0,4.0,No,444,3996,599.4,3396.6,3406.6,Peripherals
TXN_0004654,2024-07-13,CUST_00432,Mouse,4,Bank Transfer,Australia,0,15.0,,4.0,Yes,125,500,0.0,500.0,515.0,Peripherals
TXN_0004146,2024-07-13,CUST_00948,Microphone,2,Bank Transfer,Japan,0,0.0,27.0,3.0,No,74,148,0.0,148.0,148.0,Peripherals
TXN_0004338,2024-07-13,CUST_00270,Webcam,4,Credit Card,India,15,15.0,21.0,4.0,No,134,536,80.39999999999999,455.6,470.6,Peripherals
TXN_0004599,2024-07-13,CUST_00106,Headphones,4,Apple Pay,Germany,15,20.0,28.0,5.0,No,154,616,92.39999999999999,523.6,543.6,Accessories
TXN_0000449,2024-07-13,CUST_00875,Router,3,Credit Card,India,0,20.0,10.0,4.0,Yes,233,699,0.0,699.0,719.0,Networking
TXN_0002496,2024-07-13,CUST_00889,USB Cable,5,PayPal,India,0,10.0,7.0,3.0,No,5,25,0.0,25.0,35.0,Accessories
TXN_0003350,2024-07-13,CUST_00926,Router,9,Debit Card,France,0,5.0,21.0,4.0,No,111,999,0.0,999.0,1004.0,Networking
TXN_0003931,2024-07-13,CUST_00519,Speaker,6,Google Pay,India,20,15.0,23.0,3.0,No,271,1626,325.20000000000005,1300.8,1315.8,Accessories
TXN_0002336,2024-07-14,CUST_00082,Mouse,5,PayPal,Canada,0,15.0,14.0,5.0,No,56,280,0.0,280.0,295.0,Peripherals
TXN_0001188,2024-07-14,CUST_00865,Laptop,1,Google Pay,India,0,20.0,9.0,4.0,No,992,992,0.0,992.0,1012.0,Electronics
TXN_0000032,2024-07-14,CUST_00343,Tablet,3,Bank Transfer,Japan,5,5.0,15.0,5.0,No,509,1527,76.35000000000001,1450.65,1455.65,Electronics
TXN_0004184,2024-07-14,CUST_00331,Smartphone,9,Credit Card,France,5,10.0,6.0,5.0,No,874,7866,393.3,7472.7,7482.7,Electronics
TXN_0004691,2024-07-14,CUST_00826,Screen Protector,9,Bank Transfer,India,0,0.0,27.0,3.0,No,-21,-189,-0.0,-189.0,-189.0,Accessories
TXN_0003658,2024-07-14,CUST_00204,Hard Drive,7,Credit Card,Canada,10,15.0,8.0,3.0,No,202,1414,141.4,1272.6,1287.6,Storage
TXN_0002195,2024-07-14,CUST_00446,Keyboard,8,PayPal,USA,0,5.0,19.0,3.0,Yes,172,1376,0.0,1376.0,1381.0,Peripherals
TXN_0002558,2024-07-14,CUST_00890,Keyboard,5,Google Pay,Canada,0,5.0,17.0,2.0,No,134,670,0.0,670.0,675.0,Peripherals
TXN_0002244,2024-07-14,CUST_00079,Laptop,5,PayPal,India,10,10.0,24.0,4.0,No,1004,5020,502.0,4518.0,4528.0,Electronics
TXN_0002904,2024-07-14,CUST_00778,Webcam,4,Google Pay,France,0,5.0,5.0,5.0,Yes,150,600,0.0,600.0,605.0,Peripherals
TXN_0002626,2024-07-15,CUST_00130,Monitor,6,Apple Pay,France,10,20.0,17.0,4.0,No,382,2292,229.20000000000002,2062.8,2082.8,Peripherals
TXN_0001887,2024-07-15,CUST_00834,Keyboard,9,Google Pay,Australia,5,0.0,20.0,5.0,No,195,1755,87.75,1667.25,1667.25,Peripherals
TXN_0001744,2024-07-15,CUST_00114,Webcam,1,PayPal,India,15,10.0,9.0,3.0,No,139,139,20.849999999999998,118.15,128.15,Peripherals
TXN_0002253,2024-07-15,CUST_00477,Webcam,9,Google Pay,USA,10,10.0,,5.0,Yes,169,1521,152.1,1368.9,1378.9,Peripherals
TXN_0003148,2024-07-15,CUST_00330,Charger,3,Apple Pay,Germany,0,5.0,5.0,4.0,Yes,29,87,0.0,87.0,92.0,Accessories
TXN_0000067,2024-07-15,CUST_00660,Hard Drive,5,Credit Card,Australia,10,5.0,23.0,4.0,No,201,1005,100.5,904.5,909.5,Storage
TXN_0004872,2024-07-15,CUST_00507,Microphone,8,PayPal,USA,5,15.0,22.0,3.0,No,186,1488,74.4,1413.6,1428.6,Peripherals
TXN_0000801,2024-07-16,CUST_00903,Microphone,5,Google Pay,Australia,0,0.0,6.0,1.0,Yes,190,950,0.0,950.0,950.0,Peripherals
TXN_0004870,2024-07-16,CUST_00589,Tablet,2,Apple Pay,Japan,0,15.0,18.0,4.0,No,549,1098,0.0,1098.0,1113.0,Electronics
TXN_0000325,2024-07-16,CUST_00177,Router,2,Google Pay,Germany,0,10.0,11.0,5.0,Yes,239,478,0.0,478.0,488.0,Networking
TXN_0003436,2024-07-16,CUST_00058,Mouse,7,PayPal,France,15,5.0,9.0,1.0,No,41,287,43.05,243.95,248.95,Peripherals
TXN_0003296,2024-07-16,CUST_00730,Mouse,2,Apple Pay,Canada,10,10.0,1.0,5.0,No,149,298,29.8,268.2,278.2,Peripherals
TXN_0002777,2024-07-16,CUST_00811,Keyboard,6,Bank Transfer,UK,15,15.0,29.0,4.0,No,140,840,126.0,714.0,729.0,Peripherals
TXN_0004154,2024-07-16,CUST_00326,Hard Drive,1,Debit Card,USA,10,15.0,28.0,3.0,No,218,218,21.8,196.2,211.2,Storage
TXN_0000041,2024-07-16,CUST_00106,Microphone,6,Credit Card,USA,0,10.0,2.0,5.0,No,60,360,0.0,360.0,370.0,Peripherals
TXN_0003399,2024-07-16,CUST_00428,Speaker,8,Credit Card,Canada,15,20.0,5.0,5.0,No,235,1880,282.0,1598.0,1618.0,Accessories
TXN_0002539,2024-07-16,CUST_00410,Screen Protector,9,Apple Pay,Australia,15,20.0,20.0,4.0,No,101,909,136.35,772.65,792.65,Accessories
TXN_0002476,2024-07-17,CUST_00179,Laptop,1,PayPal,France,10,10.0,3.0,4.0,No,1026,1026,102.60000000000001,923.4,933.4,Electronics
TXN_0001521,2024-07-17,CUST_00766,Laptop,8,Debit Card,USA,5,10.0,8.0,3.0,No,1007,8056,402.8,7653.2,7663.2,Electronics
TXN_0003635,2024-07-17,CUST_00402,Laptop,7,Google Pay,Canada,5,5.0,21.0,4.0,No,1089,7623,381.15000000000003,7241.85,7246.85,Electronics
TXN_0000202,2024-07-17,CUST_00272,Speaker,2,Google Pay,Canada,15,15.0,20.0,5.0,No,235,470,70.5,399.5,414.5,Accessories
TXN_0000145,2024-07-17,CUST_00177,Router,6,Bank Transfer,Japan,0,15.0,6.0,5.0,No,153,918,0.0,918.0,933.0,Networking
TXN_0003875,2024-07-17,CUST_00584,Tablet,4,Bank Transfer,Canada,0,15.0,6.0,4.0,No,502,2008,0.0,2008.0,2023.0,Electronics
TXN_0000571,2024-07-17,CUST_00753,Webcam,9,PayPal,UK,5,25.0,13.0,5.0,No,134,1206,60.300000000000004,1145.7,1170.7,Peripherals
TXN_0004976,2024-07-17,CUST_00665,Headphones,5,Debit Card,UK,0,15.0,18.0,5.0,No,212,1060,0.0,1060.0,1075.0,Accessories
TXN_0002124,2024-07-17,CUST_00383,Laptop,5,Google Pay,India,5,10.0,20.0,2.0,Yes,957,4785,239.25,4545.75,4555.75,Electronics
TXN_0000057,2024-07-18,CUST_00271,Monitor,6,Credit Card,France,10,25.0,5.0,5.0,Yes,470,2820,282.0,2538.0,2563.0,Peripherals
TXN_0004245,2024-07-18,CUST_00928,Keyboard,3,Debit Card,Australia,0,20.0,7.0,5.0,Yes,141,423,0.0,423.0,443.0,Peripherals
TXN_0003613,2024-07-18,CUST_00103,Mouse,6,Apple Pay,Japan,0,5.0,18.0,,No,113,678,0.0,678.0,683.0,Peripherals
TXN_0000581,2024-07-18,CUST_00407,Keyboard,8,Google Pay,India,0,5.0,12.0,5.0,No,209,1672,0.0,1672.0,1677.0,Peripherals
TXN_0000747,2024-07-18,CUST_00515,Mouse,6,Bank Transfer,UK,0,5.0,4.0,5.0,No,134,804,0.0,804.0,809.0,Peripherals
TXN_0003761,2024-07-18,CUST_00869,Screen Protector,5,Bank Transfer,Australia,15,25.0,26.0,3.0,No,38,190,28.5,161.5,186.5,Accessories
TXN_0000071,2024-07-19,CUST_00082,Smartphone,2,Bank Transfer,France,10,10.0,26.0,5.0,No,816,1632,163.20000000000002,1468.8,1478.8,Electronics
TXN_0003530,2024-07-19,CUST_00118,USB Cable,1,Credit Card,Canada,0,10.0,25.0,5.0,No,0,0,0.0,0.0,10.0,Accessories
TXN_0003634,2024-07-19,CUST_00932,Mouse,9,Credit Card,Germany,10,5.0,20.0,5.0,No,79,711,71.10000000000001,639.9,644.9,Peripherals
TXN_0003891,2024-07-19,CUST_00755,Charger,8,Google Pay,Japan,0,0.0,27.0,2.0,No,68,544,0.0,544.0,544.0,Accessories
TXN_0004095,2024-07-19,CUST_00549,Speaker,1,Debit Card,Canada,0,10.0,11.0,5.0,No,214,214,0.0,214.0,224.0,Accessories
TXN_0000367,2024-07-19,CUST_00588,Mouse,7,Google Pay,Canada,5,10.0,9.0,5.0,No,96,672,33.6,638.4,648.4,Peripherals
TXN_0000216,2024-07-19,CUST_00094,Charger,1,Debit Card,Canada,0,25.0,29.0,4.0,No,92,92,0.0,92.0,117.0,Accessories
TXN_0002680,2024-07-19,CUST_00925,Smartphone,4,PayPal,USA,0,5.0,28.0,4.0,No,807,3228,0.0,3228.0,3233.0,Electronics
TXN_0000684,2024-07-19,CUST_00885,Webcam,1,Bank Transfer,Australia,5,15.0,7.0,2.0,No,115,115,5.75,109.25,124.25,Peripherals
TXN_0002950,2024-07-20,CUST_00002,Hard Drive,9,Bank Transfer,UK,10,10.0,14.0,4.0,No,155,1395,139.5,1255.5,1265.5,Storage
TXN_0004882,2024-07-20,CUST_00280,Speaker,4,PayPal,Australia,10,5.0,20.0,5.0,No,248,992,99.2,892.8,897.8,Accessories
TXN_0001855,2024-07-20,CUST_00109,Webcam,7,Google Pay,Australia,5,15.0,28.0,5.0,No,57,399,19.950000000000003,379.05,394.05,Peripherals
TXN_0003984,2024-07-20,CUST_00671,Hard Drive,8,PayPal,Australia,0,10.0,21.0,5.0,No,149,1192,0.0,1192.0,1202.0,Storage
TXN_0001139,2024-07-20,CUST_00164,Mouse,4,Debit Card,Germany,0,15.0,11.0,5.0,No,69,276,0.0,276.0,291.0,Peripherals
TXN_0000042,2024-07-20,CUST_00181,Tablet,5,Apple Pay,Canada,0,0.0,26.0,,No,561,2805,0.0,2805.0,2805.0,Electronics
TXN_0003609,2024-07-20,CUST_00379,Headphones,6,Bank Transfer,USA,0,15.0,23.0,5.0,No,188,1128,0.0,1128.0,1143.0,Accessories
TXN_0004508,2024-07-20,CUST_00278,Laptop,8,Debit Card,India,0,10.0,24.0,2.0,No,1028,8224,0.0,8224.0,8234.0,Electronics
TXN_0003688,2024-07-21,CUST_00658,Laptop,8,Bank Transfer,Canada,10,15.0,23.0,4.0,No,1055,8440,844.0,7596.0,7611.0,Electronics
TXN_0003362,2024-07-21,CUST_00311,Speaker,7,Credit Card,Japan,5,25.0,4.0,5.0,No,292,2044,102.2,1941.8,1966.8,Accessories
TXN_0004447,2024-07-21,CUST_00471,Mouse,2,PayPal,France,5,20.0,14.0,5.0,No,51,102,5.1000000000000005,96.9,116.9,Peripherals
TXN_0004988,2024-07-21,CUST_00567,Hard Drive,6,Google Pay,India,0,5.0,5.0,1.0,No,89,534,0.0,534.0,539.0,Storage
TXN_0001595,2024-07-21,CUST_00433,Router,8,Debit Card,Canada,10,10.0,9.0,4.0,No,246,1968,196.8,1771.2,1781.2,Networking
TXN_0001399,2024-07-22,CUST_00500,Smartphone,4,Bank Transfer,India,0,10.0,21.0,5.0,No,827,3308,0.0,3308.0,3318.0,Electronics
TXN_0004252,2024-07-22,CUST_00028,Screen Protector,9,Debit Card,France,15,25.0,20.0,1.0,No,-6,-54,-8.1,-45.9,-20.9,Accessories
TXN_0002800,2024-07-22,CUST_00730,Smartphone,6,Debit Card,USA,10,20.0,16.0,5.0,No,880,5280,528.0,4752.0,4772.0,Electronics
TXN_0000584,2024-07-22,CUST_00026,Speaker,2,Apple Pay,Japan,20,5.0,2.0,4.0,No,228,456,91.2,364.8,369.8,Accessories
TXN_0003880,2024-07-22,CUST_00790,Microphone,3,Bank Transfer,India,0,20.0,22.0,5.0,No,79,237,0.0,237.0,257.0,Peripherals
TXN_0004284,2024-07-22,CUST_00466,Tablet,7,PayPal,France,5,20.0,29.0,5.0,No,541,3787,189.35000000000002,3597.65,3617.65,Electronics
TXN_0004450,2024-07-23,CUST_00445,Keyboard,3,Bank Transfer,Australia,10,15.0,15.0,5.0,No,181,543,54.300000000000004,488.7,503.7,Peripherals
TXN_0001725,2024-07-23,CUST_00606,Screen Protector,2,PayPal,France,5,15.0,23.0,5.0,No,-19,-38,-1.9000000000000001,-36.1,-21.1,Accessories
TXN_0004293,2024-07-23,CUST_00384,Tablet,6,Google Pay,Canada,0,0.0,28.0,,No,519,3114,0.0,3114.0,3114.0,Electronics
TXN_0001694,2024-07-23,CUST_00846,Webcam,1,Bank Transfer,Australia,0,10.0,28.0,5.0,No,84,84,0.0,84.0,94.0,Peripherals
TXN_0004971,2024-07-23,CUST_00809,Microphone,3,Credit Card,Japan,0,15.0,21.0,5.0,No,166,498,0.0,498.0,513.0,Peripherals
TXN_0000409,2024-07-23,CUST_00140,Laptop,6,Apple Pay,UK,5,0.0,27.0,4.0,No,968,5808,290.40000000000003,5517.6,5517.6,Electronics
TXN_0000368,2024-07-23,CUST_00287,Hard Drive,7,PayPal,Australia,0,0.0,19.0,4.0,Yes,159,1113,0.0,1113.0,1113.0,Storage
TXN_0002989,2024-07-24,CUST_00556,Webcam,1,Debit Card,Germany,20,20.0,16.0,4.0,No,108,108,21.6,86.4,106.4,Peripherals
TXN_0004134,2024-07-24,CUST_00283,Tablet,7,Credit Card,France,0,0.0,14.0,5.0,No,452,3164,0.0,3164.0,3164.0,Electronics
TXN_0001418,2024-07-24,CUST_00217,USB Cable,8,Debit Card,UK,15,10.0,11.0,3.0,No,-9,-72,-10.799999999999999,-61.2,-51.2,Accessories
TXN_0003947,2024-07-24,CUST_00147,Hard Drive,1,Apple Pay,USA,5,0.0,12.0,4.0,No,171,171,8.55,162.45,162.45,Storage
TXN_0001606,2024-07-24,CUST_00480,Speaker,3,PayPal,Japan,20,15.0,29.0,,No,255,765,153.0,612.0,627.0,Accessories
TXN_0004891,2024-07-24,CUST_00311,Microphone,2,Debit Card,India,5,15.0,29.0,4.0,No,135,270,13.5,256.5,271.5,Peripherals
TXN_0001522,2024-07-24,CUST_00357,Headphones,4,PayPal,India,0,0.0,14.0,5.0,No,248,992,0.0,992.0,992.0,Accessories
TXN_0003853,2024-07-24,CUST_00921,Smartphone,7,Debit Card,Australia,5,25.0,16.0,5.0,No,756,5292,264.6,5027.4,5052.4,Electronics
